sample_group,platform,product_key,product_id,review_id,product_name,brand,category,rating,review_text,sentiment_label,lstm_v3_pred,predicted_sentiment,skin_type,base_skin_type,skin_type_tags,skin_need_tags,skin_type_normalization_status,skin_concern,skin_concern_tags,skin_concern_codes,skin_concern_normalization_status
missing_skin_type_samples,coupang,coupang::coupang_9488566,coupang_9488566,coupang_13509394,"보닌 더 스타일 남성 기초 2종 세트, 1세트할인51%55,000원26,870원(1세트당 26,870원)내일",,beauty,5.0,"어제 구매하고 오늘 아침에받았어여~~ ㅎ
타업체에서 구매하려다가,
쿠팡에서 찾아보니,
금액차가있어서 저렴히 구입했어여~^^",positive,positive,positive,,,[],[],missing,,[],[],missing
missing_skin_type_samples,musinsa,musinsa::4265743,4265743,musinsa_4265743_bb5e212a,[강력고정/24시간 지속력] 포뷰트 프리즈 헤어 스프레이 200ml,forbeaut,beauty,5.0,행사기간이라 합리적인 가격에 좋은 제품을 구매할 수 있었습니다. 고정력도 우수한데 세척력도 좋은 제품이네요,positive,positive,positive,nan,,[],[],missing,,[],[],missing
missing_skin_type_samples,oliveyoung,oliveyoung::A000000231175,A000000231175,53320933,[5월 올영픽/포켓몬에디션] 듀이트리 하이아미노 올 클렌징 밀크 200ml 기획 (+리필200ml+50ml+세안밴드),듀이트리,cleansing,1.0,가성비는 좋은데...... 세정력이 별로에요. 걍 다른 거 사세요,negative,neutral,neutral,,,[],[],missing,,[],[],missing
missing_skin_type_samples,oliveyoung,oliveyoung::A000000208231,A000000208231,18269940,[15년연속 1위/4매] 메디힐 에센셜 마스크팩 고기능 7종 골라담기,메디힐,maskpack,1.0,저에게는 맞지 않은 마스크팩이였습니다.. 메디힐 티트리는 잘맞는데 마데카소사이드는 잘 안맞나봐요 다시는 구매 안하려구요.. 트러블난거 진정시키느라 1주일 넘게 걸렸어요ㅠㅠ 재구매의사 없습니다,negative,negative,negative,,,[],[],missing,,[],[],missing
missing_skin_type_samples,coupang,coupang::coupang_18114848,coupang_18114848,coupang_182927413,"토니모리 루미너스 여신광채 비비크림 SPF37 PA++, 1호 화사한 베이지, 45g, 1개32%15,000",,beauty,5.0,"예전에 토리모리 여신광채 써서 괜찮다는 느낌을 
받았어서~ 
다시 한번 발라보려고 주문해봤어용~^^
가격이 정말 저렴한것 같아요~ 
좀 매트한 느낌은 있어서 좀묽은 비비크림이라든지
썬크림 섞어발라도 괜찮아요~^^ 
썬지수도 35면 좋고~ 
제가 얼굴이 좀  까무잡잡한편이라~ 
바르면 하애지지만 좀있음 살짝 날아가긴해요~ 
발림성도 가격대비 너무 괜찮아서~ 
아주 굿굿굿~ 
사실 비싼것도 그락저락 이드라구요ㅜㅜ
어떻게 요가격에 요런제품이 나올수가 있는지~ 
남는게 있나요?ㅎ 
양도 많아서~ 오래쓴 기억입니다~ 
이번에도 써보고 좋으면 궂이 비싼거 쓸필요없이
토리모리제품 으로 갈아타야될듯요~^^",positive,positive,positive,,,[],[],missing,,[],[],missing
missing_skin_type_samples,oliveyoung,oliveyoung::A000000254427,A000000254427,58756825,[100만장 판매/단독기획] 프롬리에 EGF 피지팩 하이퍼 액티브 모공 피지 마스크 4+1 증정 기획세트,프롬리에,maskpack,3.0,궁금해서 구매해봤는데 좋은지도 잘 모르겠고 이제 다시 구매안할 것 같아요. 가격도 비싸고ㅠ,positive,positive,positive,,,[],[],missing,,[],[],missing
missing_skin_type_samples,musinsa,musinsa::3341580,3341580,musinsa_3341580_34affaea,수퍼 밀크 100g - 컨디셔닝 헤어 프라이머,lush,beauty,5.0,달달한 향이 나요 러쉬갔다가 좋아서 무신사로 구매햇어요,positive,positive,positive,nan,,[],[],missing,,[],[],missing
missing_skin_type_samples,musinsa,musinsa::3341580,3341580,musinsa_3341580_5d7cdf39,수퍼 밀크 100g - 컨디셔닝 헤어 프라이머,lush,beauty,5.0,이거진짜 뿌리면 머리에서 좋는냄새가요 달달한냄새!!,positive,positive,positive,nan,,[],[],missing,,[],[],missing
missing_skin_type_samples,oliveyoung,oliveyoung::A000000222849,A000000222849,57887020,[5월 올영픽][속건조해결] 파티온 포도당 하이드로 에센스토너 300ml 더블 기획(2개입),파티온,skincare,5.0,보습력이 좋아서 재구매해서 사용하고있어요 용량이  넉넉하고 수분감이 정말 좋아요,positive,positive,positive,,,[],[],missing,,[],[],missing
missing_skin_type_samples,oliveyoung,oliveyoung::A000000253619,A000000253619,59711180,[포켓몬에디션/마이크로버블] 마녀공장 퓨어 소이빈 클렌징폼 120ml 2입 기획 (+스티커),마녀공장,cleansing,5.0,처음 사용해봤는데 정말 쫀쫀해요~  조금만 사용해도 거품도 많이 나고 클렌징하는데 전혀 무리가 없어요! 제품이 순하고 뽀득하게 잘 닦여 너무 좋네요~~ 강추해요!,positive,positive,positive,,,[],[],missing,,[],[],missing
missing_skin_type_samples,musinsa,musinsa::2151083,2151083,musinsa_2151083_d87db492,빠지는 모발 고민해결 두피강화 샴푸 400ml 2입 + 증정,laboh,beauty,5.0,"두피까지 아주 깨끗하게 세정되는 느낌이 좋아요
향도 너무 강하지 않아서 거부감 없어서 좋고
용량도 매우 커서 오래 사용중입니다!",positive,positive,positive,nan,,[],[],missing,,[],[],missing
missing_skin_type_samples,oliveyoung,oliveyoung::A000000226493,A000000226493,44539077,[저자극클렌저] 메디큐브 PDRN 젤투폼 클렌저 200ml 기획(+클렌징브러쉬 증정),메디큐브,cleansing,5.0,올영에서 보다가 궁금에서 구매 했어요!!메디큐브는 믿고 쓰니까 pbrn라인 다른 제품도 같이 사용 하고 싶어요😍🫶🩷,positive,neutral,neutral,,,[],[],missing,,[],[],missing
missing_skin_type_samples,oliveyoung,oliveyoung::A000000123594,A000000123594,57855861,[산뜻보송선스틱/UV에이징케어] 셀퓨전씨 스틱 썬스크린 19g (SPF50+/PA++++),셀퓨전씨,suncare,5.0,아주 만족스럽게 사용중인제품이여서 다쓰고나면 또 재구매해서 사용하려구요,positive,positive,positive,,,[],[],missing,,[],[],missing
missing_skin_type_samples,oliveyoung,oliveyoung::A000000252924,A000000252924,58038368,NEW 라로슈포제 안뗄리오스 선 플루이드 50ml 기획 (+Crush 양말),라로슈포제,suncare,3.0,"여기서 구하려해도 없었는데 살 수 있어서 좋습니다요!
사는 김에 왕창 대량구매했습니다!",positive,positive,positive,,,[],[],missing,,[],[],missing
missing_skin_type_samples,musinsa,musinsa::2570504,2570504,musinsa_2570504_834dc158,DMT 페이셜 수분 크림 150ml+추가증정,physiogel,beauty,5.0,저는 피지오겔 크림만 사용합니다. 너무 간편하고 좋은거 같아요,positive,positive,positive,nan,,[],[],missing,,[],[],missing
missing_skin_type_samples,oliveyoung,oliveyoung::A000000235364,A000000235364,58974700,[3D진동클렌징/모공케어] 메디큐브 에이지알 부스터 진동 클렌저 헤드 (베이지/핑크),메디큐브 에이지알,cleansing,4.0,화장 잘 지워지고 괜찮은데 ems 기능은 효과 있는 건지 잘 모르겠어요,positive,neutral,neutral,,,[],[],missing,,[],[],missing
missing_skin_type_samples,oliveyoung,oliveyoung::A000000130319,A000000130319,28551971,바이오더마 센시비오 H2O 850ml(클렌징워터),바이오더마,cleansing,5.0,"여행갈 때 필 수 품!

저는 클렌징워터로 화장지운지 7년다되어갑니다!ㅎㅎ

물론 클렝징워터도 바이오더마만 사용중이구요~
그래서 이건 떨어지지않게 항상 쟁여두고 있어요^^

요거정도면 제가 6박으로 해외여행 다녀와도 남더라구요~

물론, 얼만큼 화장하냐에따라 다르겠지만,
저는 저녁에만 사용하는걸로 했을 떄 6~7일은 거뜬했습니다!

화장 잘 지워지고, 땡김없어서 좋아요~",positive,positive,positive,,,[],[],missing,"모공, 트러블",['모공' '트러블'],[],ok
missing_skin_type_samples,coupang,coupang::coupang_18481065,coupang_18481065,coupang_862821178,"AHC 온리포맨 폼 클렌저, 140ml, 1개68%24,000원7,510원(10ml당 536원)내일(목)도착",,beauty,5.0,"쿠팡체험단 이벤트로 상품을 무료 제공받아 작성한 리뷰입니다.

평소에 사용하던 폼클렌징이 다 떨어져서 새로운걸 찾다가
선택하게 된 제품인데 거품도 적당하고 세정력이 너무 좋네요
무엇보다 건성이 사용하기에도 나쁘지 않아요
세안 후에 얼굴 속당김이 심한데 이번에는 촉촉하게 마무리가 돼어서 그런가 스킨 바르기 전 까지 괜찮았어요!!!
완전 완전 추천하고 싶어요!!

쿠팡체험단을 통해 무상으로 제품을 제공받아 직접 사용해보고 작성한 솔직 리뷰입니다",positive,positive,positive,,,[],[],missing,,[],[],missing
skin_concern_code_samples,oliveyoung,oliveyoung::A000000190369,A000000190369,28781790,[판매량 1억개 돌파/대용량] AHC 텐 레볼루션 리얼 아이크림 포 페이스 더블 기획,AHC,skincare,5.0,"사용해보니 눈시림 아주 사알짝 잇어요 
노화의 시작은 25세라더니.  눈 밑 주름까지 신경쓰야서 구매했어요 용량도 많아서 아직까지 잘 쓰고잇어요",positive,positive,positive,민감성,민감성,['민감성'],[],ok,"보습, C09",['보습'],['C09'],ok
skin_concern_code_samples,oliveyoung,oliveyoung::A000000147080,A000000147080,27014220,[72관왕/1위] 린제이 프리미엄 쿨티트리 모델링 팩 1Kg,린제이,maskpack,5.0,잘 쓰고 있어요 겨울에는 추워서 손이 잘 안가더라구요ㅋㅋ 날 더워지면 다시 잘 쓸 거 같아요 피부 열감내리는 용으로 특히 좋아요 조금 번거롭지만 확실히 효과있어요,positive,positive,positive,,,[],[],missing,"주름, C10",['주름'],['C10'],ok
skin_concern_code_samples,oliveyoung,oliveyoung::A000000223207,A000000223207,43884623,[태민PICK]AHC 마스터즈 아쿠아리치 선크림 50ml 1+1 기획,AHC,suncare,5.0,"올영세일때 기획으로 구매했어요.
일단 수분을 강조한만큼 수분감이 어마어마 했는데요
스킨케어할때 기름지게 했다면 흡수는 조금 느릴거같아요
그치만 가볍게 스킨케어하고 딱 이제품을 발라보니까
수분감이 많아서 촉촉하게 마무리가능하니 좋네요",positive,positive,positive,,,[],[],missing,"미백, C13",['미백'],['C13'],ok
skin_concern_code_samples,oliveyoung,oliveyoung::A000000156007,A000000156007,37604241,[아침세안] 마녀공장 약산성 퓨리파잉 소다폼 150ml X2 기획,마녀공장,cleansing,5.0,마녀공장 말모라능 자극없이 순하고 새정력도 좋아용 1+1혜자기획시트 갓성비 짱짱,positive,positive,positive,지성,지성,['지성'],[],ok,"C09, C13",[],['C09' 'C13'],code_only
skin_concern_code_samples,oliveyoung,oliveyoung::A000000185429,A000000185429,33016758,[1+1] 프리메라 필링 투 폼 클렌저 120ml 1+1 기획/단품,프리메라,cleansing,4.0,"냅다 얼굴에 올리지말고 손에 거품내서 쓰고있는데
이럴거면 다른거살게융..",positive,negative,negative,민감성,민감성,['민감성'],[],ok,"C11, C12",[],['C11' 'C12'],code_only
skin_concern_code_samples,oliveyoung,oliveyoung::A000000145898,A000000145898,12667049,얼트루 아임쏘리포마이스킨 리바이탈라이징 젤리마스크 (본품4매+1매 추가 증정),얼트루,maskpack,4.0,예전에 사용해보고 너무너무 만족했던 제품이라 눈에 보여서 바로 주문했어요 ㅎㅎ 처음에는 맥주라는 강렬한 이미지를 생각하고 주문했지만 맥주냄새?? 같은거는 크게 잘나지않고 ㅎㅎ 살짝나는 정도인거같네요 ㅎㅎ 일단 제품자체가 보습액이 충분하게 들어있어서 팩하면서 마를일이 없다는게 좋았구요 추천하고싶어요 팩은 15분내외로 사용하시는걸 추천하는편인데 이제품은 촉촉함이 깊어서 20분해도 나쁘지않을거같다는 생각이듭니다 ㅎㅎ 다하고나서 피부가 촉촉하고 탱글탱글 해지는 느낌이들어서 좋습니다 다른제품들도 사용해봤는데 맥주팩이 저한테는 가장맞는거같아요 패키지자채도이쁘고 효능도좋아서 앞으로도 종종 재구매할예정입니다 일주일에 두번정도 하시면 보습에 많은도움이 될거같습니다 추천합니다!,positive,positive,positive,건성,건성,['건성'],[],ok,C09,[],['C09'],code_only
skin_concern_code_samples,oliveyoung,oliveyoung::A000000169509,A000000169509,49226767,파티온 노스카나인 클렌징워터 500ml,파티온,cleansing,3.0,딱히좋은게없는 것 같아서 그냥 아이리무버 용도로 씁니다.. 아이라인까지는 잘 지워지네요,positive,neutral,neutral,,,[],[],missing,"홍조, C09",['홍조'],['C09'],ok
skin_concern_code_samples,oliveyoung,oliveyoung::A000000206904,A000000206904,59155909,라로슈포제 시카플라스트 밤 B5+ 100ml 기획 (+3ml 추가증정),라로슈포제,skincare,5.0,하 개비싼데 너무 빨리 써버리네..큰 얼굴을 탓해야하나 세일 자주해주세념ㅜㅜ 장벽 무너졌울때 이거만 바르면 3일안에 복구가능,positive,negative,negative,민감성,민감성,['민감성'],[],ok,"탄력, C10",['탄력'],['C10'],ok
skin_concern_code_samples,oliveyoung,oliveyoung::A000000204081,A000000204081,45232033,[오선우pick/파데프리] 아누아 매트벗글로우 커버 베이지 50ml,아누아,suncare,1.0,너무너무 따가워요 바를때마다 맨날 간지럽고 따가워서 내피부가 민감한가 햇는데 몇주지나고 발라도 따갑고 간지러움 민감성피부 절대사지마 절대로!!!!!!,negative,negative,negative,지성,지성,['지성'],[],ok,"보습, C13",['보습'],['C13'],ok
skin_concern_code_samples,oliveyoung,oliveyoung::A000000254406,A000000254406,59555577,NEW[파데프리/톤업선/톤업선크림] 체이싱래빗 올어바웃 글로우 톤업 선 70ml,체이싱래빗,suncare,5.0,"원래 퍼플 크림 잘 바르고 있었는데 신상 나왔다길래 궁금해서 써봤어요!
(➡️박스에 끝부터 눌러 사용하라고 되어있어요)
우선 촉촉한 제형이라 발림성이 진짜 좋더라고요. 부드럽게 스르륵 펴 발리면서 베이스 깔기 딱 좋았어요. 원래 톤업 제품들은 촉촉한 대신 유분이 많이 올라오는 경우가 많은데 이건 보송하게 마무리돼서 곧 여름인데도 부담 없이 쓸 수 있을 것 같아요!
특히 설명대로 커버크림이랑 섞어서 바르니까 커버력도 올라가고 자연스럽게 톤업돼서 완전 굿이었어요🫶🏻 묻어나는 것도 거의 없고 하루 종일 다크닝 없이 유지되더라고요.
올 여름에 데일리 선크림으로 잘 쓸 것 같아요. 촉촉하면서도 보송하게 마무리되는 톤업 제품 찾는다면 추천해요ㅎㅎ",positive,positive,positive,민감성,민감성,['민감성'],[],ok,"미백, C11",['미백'],['C11'],ok
skin_concern_code_samples,oliveyoung,oliveyoung::A000000244392,A000000244392,53011899,[1등 초밀착 겔/단독기획] 러븀 겔 마스크 4매 (어린시카/PDRN/그린시트러스/유자),러븀,maskpack,5.0,"쿨링감 있어서 
운동 + 사우나 갔다온 홍조 남은 볼에 붙이면 
진짜 ...좋아요 
진정 효과는 딱히 몰라도 
러븀은 늘 팩 떼고 나면 속은 꽉 찼는데 겉은 보송 마무리감이 깔끔한 느낌이라 늘 선호하는 제품입미다
누구 공구 안하남...?....",positive,positive,positive,,,[],[],missing,"보습, C09",['보습'],['C09'],ok
skin_concern_code_samples,oliveyoung,oliveyoung::A000000251277,A000000251277,22723801,[1등 미스트] 아벤느 오 떼르말 300ml 3입 기획,아벤느,skincare,5.0,진짜 무난하게 누구든 쓸 수 있는 미스트예요 대용량에다가 기획도 늘 원플!,positive,positive,positive,지성,지성,['지성'],[],ok,"홍조, C12",['홍조'],['C12'],ok
skin_concern_code_samples,oliveyoung,oliveyoung::A000000185115,A000000185115,44200990,[1분진정] 브링그린 티트리 시카 트러블 수딩 토너패드 90매 (리필기획/단품),브링그린,maskpack,5.0,"두번째 구매를 했어요~
진정용으로 사용을 하는데
일단 패드가 얇아서 밀착이 잘되니
좋아요👍",positive,positive,positive,지성,지성,['지성'],[],ok,"미백, C11",['미백'],['C11'],ok
skin_concern_code_samples,oliveyoung,oliveyoung::A000000222839,A000000222839,59152117,에스트라 에이시카365 흔적진정세럼 pH4.5 40ml 기획 (+세럼 20ml+크림 1ml),에스트라,skincare,5.0,울긋불긋 민감해졌을 때 바르면 진정이 되는것같아욤!!!,positive,neutral,neutral,지성,지성,['지성'],[],ok,"홍조, C09",['홍조'],['C09'],ok
skin_concern_code_samples,oliveyoung,oliveyoung::A000000243433,A000000243433,51809754,[청담샵 화잘먹미스트/키오프 하늘 PICK] 메디큐브 PDRN 핑크 콜라겐 글로우 젤리 미스트 100ml 더블기획,메디큐브,skincare,5.0,"건조할 때마다 뿌려주면 피부가 바로 편안해져요.
광채도 과하지 않고 은은해서 메이크업 위에도 잘 맞습니다. 구성도 좋아요.",positive,positive,positive,건성,건성,['건성'],[],ok,"모공, C13",['모공'],['C13'],ok
skin_concern_code_samples,oliveyoung,oliveyoung::A000000231589,A000000231589,34265073,[5월 올영픽][대용량] 제로이드 수딩 크림 80ml 기획 (+50ml),제로이드,skincare,5.0,"제로이드 병원에서도 사용하는 장벽크림으로 유명한데, 겨울 맞이 해서 장벽크림이 하나 필요해서 구매했습니다
@ 제형
- 핸드크림에 가까운 유백색의 꾸덕한 크림이에요
@ 향
- 뭔가 좀 쨍한 향이나요
- 약간 수영장에 들어가면 나는 소독약 같은 냄새인데 엄청 거슬링 정도는 아닌데 살짝은 신경 쓰이네요
@ 사용감
- 제형에 비해서 생각보다는 꽤 부드럽게 발립니다.
- 흡수가 완전 빠르지는 않지만 장벽크림 중에서는 꽤 흡수가 빠른 편입니다
- 제형이 꾸덕한데 처음 바를 때는 수분감이 꽤 느껴지는 편이고, 그 다음에 유분감으로 마무리가 됩니다
- 약건성 기준 한겨울에는 사용하기 좀 어려워 보이고 지금 사용하기 딱 좋은 정도입니다.",positive,positive,positive,중성,중성,['중성'],[],ok,"모공, C09",['모공'],['C09'],ok
skin_concern_code_samples,oliveyoung,oliveyoung::A000000212817,A000000212817,49388909,[1+1] 토리든 패드 다이브인/밸런스풀 리필기획 2종 택 1(수분/진정),토리든,maskpack,5.0,다이브인 시리즈는 진짜 가성비좋고 피부에 자극이 없어 좋은 거 같아요,positive,positive,positive,지성,지성,['지성'],[],ok,"C11, C12",[],['C11' 'C12'],code_only
skin_concern_code_samples,oliveyoung,oliveyoung::A000000243440,A000000243440,44701916,[5월 올영픽/올리브영 단독런칭]리쥬란 힐러 스킨 프로텍션 마스크 10매 기획(+1매),리쥬란,maskpack,5.0,"이 마스크팩을 젤 좋아해요.
최애 마스크팩 ! 보습 영양 많이 원하시는 분들에게 추천",positive,positive,positive,지성,지성,['지성'],[],ok,"주름, C10",['주름'],['C10'],ok
skin_concern_code_samples,oliveyoung,oliveyoung::A000000185112,A000000185112,37357804,브링그린 프레시 마스크 1매/10매 (히알루 수분/티트리 진정/글루타치온 톤업/알로에 수딩),브링그린,maskpack,5.0,알로에 수딩 마스크팩이라 피부가 촉촉해져서 좋아요 ~~~,positive,positive,positive,민감성,민감성,['민감성'],[],ok,C09,[],['C09'],code_only
skin_concern_code_samples,oliveyoung,oliveyoung::A000000254058,A000000254058,58648313,[포켓몬 에디션]VT 리들샷100 에센스 50ml기획 (리들샷300 1ml+PDRN에센스1.5ml+포켓몬아크릴포스트잇),VT,skincare,5.0,꾸준히 쓰니까 너무 좋아요. 브이티 pdrn이랑 궁합 좋습니다. 피부 맨질맨질거려요. 300 쓰고 싶었는데 데일리로는 이게 나아서 더 편한 거 같기도 해요. 강추합니다.,positive,neutral,neutral,지성,지성,['지성'],[],ok,"보습, C09",['보습'],['C09'],ok
mismatch_samples,oliveyoung,oliveyoung::A000000205435,A000000205435,43692231,[빙하수쿨링패드/더블기획] 셀퓨전씨 포스트 알파 쿨링 패드 70매 더블기획(쿨링/시카쿨링),셀퓨전씨,maskpack,2.0,"생각보다 안 시원함... 너무 기대를 해서 그런것도 있는걱
같은데 ㅠㅠ 생각보다 엄청 시원하다! 이건 아녜요",negative,neutral,neutral,복합성,복합성,['복합성'],[],ok,주름,['주름'],[],ok
mismatch_samples,oliveyoung,oliveyoung::A000000231175,A000000231175,53320933,[5월 올영픽/포켓몬에디션] 듀이트리 하이아미노 올 클렌징 밀크 200ml 기획 (+리필200ml+50ml+세안밴드),듀이트리,cleansing,1.0,가성비는 좋은데...... 세정력이 별로에요. 걍 다른 거 사세요,negative,neutral,neutral,,,[],[],missing,,[],[],missing
mismatch_samples,oliveyoung,oliveyoung::A000000232724,A000000232724,59650673,[NO.1 미스트세럼] 달바 퍼스트 스프레이 세럼 100ml 2개 기획,달바,skincare,4.0,자극 없는데 눈에 들어가면 엄청 아파서 조심해서 쓰세용^_^제품력은 딱히 모르겠고 그냥 다이소에 파는 품절대란 토너 사서 쓸듯,positive,negative,negative,지성,지성,['지성'],[],ok,"미백, 보습",['미백' '보습'],[],ok
mismatch_samples,musinsa,musinsa::1619465,1619465,musinsa_1619465_0d3f8ac1,울트라리페어 로션 350ml 2 pack + 트러블 미스트 30ml 증정,illiyoon,beauty,4.0,지금까지 썼던 제품 중에서는 제일 좋은 것 같아요! 아쉬운 점은 유분감이 조금 느껴지고 흡수되는 데 시간이 좀 걸려용ㅠ 무거운 제형이라 어쩔 수 없는 것 같아요,positive,neutral,neutral,복합성 · 진정/보습 · 여드름 · 유수분조절,복합성,['복합성'],['진정' '보습' '트러블' '유수분 조절'],ok,,[],[],missing
mismatch_samples,oliveyoung,oliveyoung::A000000226493,A000000226493,44539077,[저자극클렌저] 메디큐브 PDRN 젤투폼 클렌저 200ml 기획(+클렌징브러쉬 증정),메디큐브,cleansing,5.0,올영에서 보다가 궁금에서 구매 했어요!!메디큐브는 믿고 쓰니까 pbrn라인 다른 제품도 같이 사용 하고 싶어요😍🫶🩷,positive,neutral,neutral,,,[],[],missing,,[],[],missing
mismatch_samples,oliveyoung,oliveyoung::A000000235364,A000000235364,58974700,[3D진동클렌징/모공케어] 메디큐브 에이지알 부스터 진동 클렌저 헤드 (베이지/핑크),메디큐브 에이지알,cleansing,4.0,화장 잘 지워지고 괜찮은데 ems 기능은 효과 있는 건지 잘 모르겠어요,positive,neutral,neutral,,,[],[],missing,,[],[],missing
mismatch_samples,musinsa,musinsa::2172345,2172345,musinsa_2172345_9192cabc,아토베리어365 크림 80ml,aestura,beauty,5.0,묵직한 느낌에 부드러움이 있어서 바르기 좋음. 여름에는 좀 어려울 것 같지만 그 외 건조할때 바르면 좋을듯,positive,neutral,neutral,복합성 · 진정/보습 · 여드름 · 모공,복합성,['복합성'],['진정' '보습' '트러블' '모공'],ok,,[],[],missing
mismatch_samples,musinsa,musinsa::4701719,4701719,musinsa_4701719_3fd41dfe,레이저 UV 썬스크린 50ml,cellfusionc,beauty,5.0,제가 얼굴에 땀이나 유분이 많은 편은 아닌데도 다른 썬크림은 바르고 시간이 지나면 너무 기름져서 힘든데 이건 좀 덜한 것 같아요!,positive,neutral,neutral,복합성 · 진정/보습 · 미백,복합성,['복합성'],['진정' '보습' '미백'],ok,,[],[],missing
mismatch_samples,oliveyoung,oliveyoung::A000000231833,A000000231833,59974820,[화잘먹] 한율 쑥히알 수분 크림 60ml 기획(+31ml),한율,skincare,5.0,다른 곳은 괜찮은데 코 옆에 바를 때마다 살짝 따가워요 얇은 쪽 피부는 조심해서 발라야 할 거 같아요,positive,negative,negative,,,[],[],missing,,[],[],missing
mismatch_samples,oliveyoung,oliveyoung::A000000250344,A000000250344,61587024,[자극도ZERO]아이오페 레티놀 슈퍼 바운스 세럼 20ml 기획 (+15ml),아이오페,skincare,3.0,정말 자극이 없는데 그렇다고해서 큰 효과보기도 좀 어려워요ㅠㅠ,positive,neutral,neutral,,,[],[],missing,,[],[],missing
mismatch_samples,oliveyoung,oliveyoung::A000000245794,A000000245794,55773998,[화잘먹/단독기획]폴라초이스 바하 리퀴드 엑스폴리언트 118ml 기획 (+바하 리퀴드 30ml),폴라초이스,skincare,4.0,아직은 잘 모르겠어요 꾸준히 쓰고 있긴 한데 우선 한 병 다 써봐야 알 것 같음,positive,neutral,neutral,,,[],[],missing,,[],[],missing
mismatch_samples,musinsa,musinsa::3098202,3098202,musinsa_3098202_278cd4c8,레티놀 시카 흔적 앰플 30mL,innisfree,beauty,4.0,냄새는 좀 이상한데 발림성 괜찮구여 사실 효과 있는지 모르겠고 안 바른 것 보단 나을 거 같아서 발라요,positive,neutral,neutral,복합성 · 모공 · 여드름,복합성,['복합성'],['모공' '트러블'],ok,,[],[],missing
mismatch_samples,musinsa,musinsa::2458627,2458627,musinsa_2458627_d82aef7b,RC BB557 GREEN 선글라스,reclow,beauty,5.0,겉 모습이나 디자인적으로는 이쁘네요. 선글라스의 기능을 제대로 하는지는 아직 사용해보지 않아사 모르겠습니다. 그래도 디자인은 이쁘니 잘 사용할게요,positive,neutral,neutral,nan,,[],[],missing,,[],[],missing
mismatch_samples,oliveyoung,oliveyoung::A000000225606,A000000225606,46721162,듀댑 요거트팩 클렌저 150ml+15ml 3종 (시카티/듀톡스/레몬 커스터드),듀댑,cleansing,3.0,"세안과 팩을 동시에 할 수 있어 정말 간편했어요. 부드러운 크림 제형이 피부에 밀착되어 노폐물을 흡착하면서도 자극 없이 순하게 마무리돼 예민한 피부도 부담 없이 사용할 수 있었습니다. 세안 후 당김이 없고 촉촉함이 오래 유지되어 건조함 걱정이 줄었고, 꾸준히 사용하니 피부결이 정돈되고 진정 효과도 확실히 느껴졌어요.",neutral,positive,positive,,,[],[],missing,,[],[],missing
mismatch_samples,musinsa,musinsa::1619465,1619465,musinsa_1619465_03aac3c9,울트라리페어 로션 350ml 2 pack + 트러블 미스트 30ml 증정,illiyoon,beauty,5.0,극건성한테 맞습니다 피부가 진짜 건조한 편인데 잘 쓰고있습니다 보습력이 좋아요,positive,neutral,neutral,nan,,[],[],missing,,[],[],missing
mismatch_samples,musinsa,musinsa::5837298,5837298,musinsa_5837298_2f4826f9,[2pack] 메디힐 마데카소사이드 수분 선세럼 흔적 리페어 더블 기획세트,mediheal,beauty,3.0,메디힐 제품 마니쓰는데 선크림도 조으네요 수분감 조아요,neutral,positive,positive,복합성 · 진정/보습 · 탄력 · 영양공급,복합성,['복합성'],['진정' '보습' '탄력' '영양공급'],ok,,[],[],missing
mismatch_samples,oliveyoung,oliveyoung::A000000245680,A000000245680,58129972,[망곰 콜라보] 넘버즈인 3번 도자기결 파데스킵 톤업베이지 50ml 기획 (+35ml+스패츌라),넘버즈인,suncare,2.0,처음 화장을 하는거라 파데프리형식인걸 구매하고싶어서 구매를 했는데 지인이 추천해줘서 구매하게 됬는데 저랑은 안맞는것같아요 그래서 조금 아쉬웠는데 톤 보정은 짱인것같아요 근데 밝은 호수 쓰고 계신분은 밝은 파데랑 섞어서 쓰면 좋을것같아요,negative,neutral,neutral,,,[],[],missing,,[],[],missing
mismatch_samples,oliveyoung,oliveyoung::A000000185429,A000000185429,33016758,[1+1] 프리메라 필링 투 폼 클렌저 120ml 1+1 기획/단품,프리메라,cleansing,4.0,"냅다 얼굴에 올리지말고 손에 거품내서 쓰고있는데
이럴거면 다른거살게융..",positive,negative,negative,민감성,민감성,['민감성'],[],ok,"C11, C12",[],['C11' 'C12'],code_only
mismatch_samples,oliveyoung,oliveyoung::A000000253295,A000000253295,58999911,[구매인증이벤트/수분촉촉선] 닥터지 스킨부스트 PDRN 선세럼 50ml 기획 (+10ml),닥터지,suncare,3.0,0.1도 안끈적거리는건 좋은데 자꾸 때처럼 밀려서 선세럼 바르기 전에 바르는 앰플 때문인 줄 알고 안밀리는거 찾으려고 집에 있는 앰플들 돌려가면서 써봤는데 진짜 어떤 앰플을 쓰든 다 밀림;;;;,neutral,negative,negative,,,[],[],missing,,[],[],missing
mismatch_samples,musinsa,musinsa::3317081,3317081,musinsa_3317081_fc02290f,포어제로 오일 컨트롤 선스틱 2개 세트,obge,beauty,5.0,썬스틱 사용하면 일반 썬크림 귀찮아서 이것만 써요,positive,neutral,neutral,복합성 · 유수분조절,복합성,['복합성'],['유수분 조절'],ok,,[],[],missing
